date,open,high,low,close,volume
2024-12-29,1.9145,1.9463,1.8144,1.8322,468771.42393
2024-12-30,1.8290,1.9281,1.7798,1.8229,782881.59240
2024-12-31,1.8136,1.9488,1.7358,1.8577,1008596.54695
2025-01-01,1.8560,1.9150,1.7590,1.8552,770522.05906
2025-01-02,1.8494,2.0514,1.8493,2.0213,1684918.45263
2025-01-03,2.0213,2.2063,1.9477,2.1640,2033943.82632
2025-01-04,2.1626,2.1784,2.0921,2.1784,733244.24094
2025-01-05,2.1760,2.1967,2.0763,2.0999,598121.00457
2025-01-06,2.1032,2.1599,2.0240,2.0833,1253792.91037
2025-01-07,2.0778,2.0995,1.8430,1.8541,1086600.50498
2025-01-08,1.8529,1.8865,1.6600,1.7072,1450555.51639
2025-01-09,1.7066,1.7326,1.4945,1.5399,2364397.64488
2025-01-10,1.5457,1.6324,1.5162,1.5575,1308926.46919
2025-01-11,1.5644,1.6403,1.5298,1.5767,536011.81429
2025-01-12,1.5767,1.5900,1.5250,1.5480,471749.11184
2025-01-13,1.5405,1.5918,1.3570,1.4921,2454049.88769
2025-01-14,1.4906,1.5733,1.4745,1.5498,1076999.73162
2025-01-15,1.5530,1.7819,1.5033,1.7720,1554770.26556
2025-01-16,1.7808,1.8584,1.7075,1.7655,2067502.67683
2025-01-17,1.7629,1.9181,1.7506,1.8774,1756757.80792
2025-01-18,1.8730,1.9885,1.7405,1.7709,1948631.88176
2025-01-19,1.7699,1.8171,1.4987,1.5357,5744544.45731
2025-01-20,1.5345,1.6013,1.3617,1.3905,3143133.48609
2025-01-21,1.3923,1.5252,1.3125,1.4530,2019793.48859
2025-01-22,1.4530,1.4874,1.3960,1.4163,714178.65571
2025-01-23,1.4168,1.4602,1.3459,1.4176,1397722.34404
2025-01-24,1.4324,1.4743,1.2630,1.2846,884253.08741
2025-01-25,1.2853,1.3289,1.2260,1.2780,1336175.83864
2025-01-26,1.2757,1.3040,1.2052,1.2112,684192.58442
2025-01-27,1.2050,1.2080,1.0800,1.1814,2552537.87943
2025-01-28,1.1875,1.2020,0.9763,1.0554,3670773.25691
2025-01-29,1.0562,1.3759,1.0561,1.1840,8589991.15060
2025-01-30,1.1876,1.2602,1.1530,1.1530,1875760.38109
2025-01-31,1.1548,1.3160,1.1104,1.1366,3673454.05608
2025-02-01,1.1346,1.1743,0.9953,1.0106,2538332.72445
2025-02-02,1.0090,1.0667,0.8761,0.9464,6809848.88630
2025-02-03,0.9489,0.9489,0.6342,0.8616,16871986.70561
2025-02-04,0.8618,0.8899,0.7471,0.8039,4716924.59621
2025-02-05,0.7989,0.8519,0.7726,0.7937,1659383.20784
2025-02-06,0.7959,0.8187,0.7040,0.7115,1561915.82428
2025-02-07,0.7175,0.7818,0.6488,0.6775,1551996.70642
2025-02-08,0.6756,0.7360,0.6602,0.7182,1378481.45367
2025-02-09,0.7139,0.7351,0.6112,0.6430,2841784.65521
2025-02-10,0.6453,0.6885,0.6186,0.6536,2495395.35502
2025-02-11,0.6598,0.6974,0.6136,0.6261,2713821.33710
2025-02-12,0.6275,0.6323,0.5507,0.6044,4482169.63556
2025-02-13,0.6057,0.6291,0.5718,0.5898,2438575.37058
2025-02-14,0.5884,0.7974,0.5860,0.7283,6920721.84440
2025-02-15,0.7288,0.7288,0.6753,0.6875,1477319.99971
2025-02-16,0.6874,0.7050,0.6461,0.6564,1213039.59816
2025-02-17,0.6581,0.7005,0.6178,0.6317,2584380.41425
2025-02-18,0.6315,0.6380,0.5760,0.6142,1848944.96724
2025-02-19,0.6154,0.6388,0.5970,0.6087,863755.38441
2025-02-20,0.6085,0.6464,0.6000,0.6443,953258.62129
2025-02-21,0.6471,0.7274,0.6313,0.6419,2560905.82376
2025-02-22,0.6405,0.7175,0.6325,0.7036,1505480.65167
2025-02-23,0.7033,0.7034,0.6515,0.6593,848992.21526
2025-02-24,0.6596,0.6677,0.5352,0.5558,4541218.99776
2025-02-25,0.5550,0.5633,0.5030,0.5485,3627367.97861
2025-02-26,0.5509,0.5913,0.5368,0.5747,2771206.64282
2025-02-27,0.5829,0.6183,0.5639,0.5855,1043322.53965
2025-02-28,0.5845,0.6453,0.5476,0.6284,1705179.24078
2025-03-01,0.6299,0.6631,0.5889,0.6109,1662519.97152
2025-03-02,0.6108,0.7837,0.6072,0.7575,4212009.42349
2025-03-03,0.7619,0.7882,0.6327,0.6430,3508719.40057
2025-03-04,0.6430,0.6467,0.5374,0.5748,4168300.79932
2025-03-05,0.5730,0.6156,0.5511,0.5815,4379933.25744
2025-03-06,0.5812,0.6005,0.5576,0.5712,6882666.04272
2025-03-07,0.5755,0.5820,0.5253,0.5334,2124361.60915
2025-03-08,0.5338,0.5456,0.5115,0.5349,2082511.96896
2025-03-09,0.5336,0.5385,0.4293,0.4416,3567203.07452
2025-03-10,0.4423,0.4930,0.4243,0.4273,2838801.43686
2025-03-11,0.4286,0.4729,0.3957,0.4479,4605208.32900
2025-03-12,0.4495,0.4805,0.4278,0.4805,4373404.93451
2025-03-13,0.4820,0.4987,0.4534,0.4703,3296744.70817
2025-03-14,0.4718,0.5270,0.4710,0.5071,2641631.74787
2025-03-15,0.5109,0.5150,0.4925,0.5008,965722.98470
2025-03-16,0.4979,0.5010,0.4596,0.4650,1236642.85399
2025-03-17,0.4673,0.5149,0.4664,0.5019,1552877.73299
2025-03-18,0.4977,0.4993,0.4507,0.4803,1129791.32042
2025-03-19,0.4814,0.5224,0.4780,0.5178,1874639.38038
2025-03-20,0.5180,0.5231,0.4812,0.5063,1337796.39615
2025-03-21,0.5069,0.5325,0.4814,0.4874,1759070.68798
2025-03-22,0.4900,0.5272,0.4852,0.5082,1918274.37356
2025-03-23,0.5066,0.5360,0.4984,0.5164,1372827.96043
2025-03-24,0.5118,0.5794,0.5057,0.5572,2134586.63379
2025-03-25,0.5560,0.5701,0.5341,0.5495,2085577.30200
2025-03-26,0.5505,0.5900,0.5224,0.5261,3507186.10190
2025-03-27,0.5280,0.5602,0.5100,0.5203,1353544.55859
2025-03-28,0.5180,0.5268,0.4530,0.4607,1014237.26261
2025-03-29,0.4622,0.4666,0.4210,0.4309,774511.08917
2025-03-30,0.4322,0.4454,0.4282,0.4341,334122.24612
2025-03-31,0.4360,0.4417,0.4144,0.4209,695138.50161
2025-04-01,0.4190,0.4463,0.4150,0.4245,1340177.74456
2025-04-02,0.4219,0.4310,0.3698,0.3746,2531377.93731
2025-04-03,0.3734,0.3922,0.3534,0.3837,1837751.62488
2025-04-04,0.3843,0.3917,0.3621,0.3877,1177558.31037
2025-04-05,0.3889,0.3933,0.3769,0.3853,788178.23646
2025-04-06,0.3858,0.3859,0.3272,0.3345,1550627.28836
2025-04-07,0.3345,0.3613,0.3041,0.3439,2405556.53992
2025-04-08,0.3433,0.3565,0.3166,0.3195,1723164.36792
2025-04-09,0.3196,0.3784,0.3046,0.3714,2456367.79804
2025-04-10,0.3714,0.3763,0.3525,0.3657,968493.87930
2025-04-11,0.3677,0.4106,0.3645,0.3953,1592456.26823
2025-04-12,0.3964,0.4805,0.3893,0.4662,2067175.81316
2025-04-13,0.4661,0.4770,0.4373,0.4466,2156047.87765
2025-04-14,0.4469,0.4813,0.4204,0.4300,1489264.86381
2025-04-15,0.4305,0.4360,0.3870,0.3870,699257.37233
2025-04-16,0.3884,0.3899,0.3621,0.3775,2549599.20147
2025-04-17,0.3790,0.4022,0.3687,0.3755,1632874.08147
2025-04-18,0.3775,0.4121,0.3770,0.4025,1058426.30713
2025-04-19,0.4016,0.4195,0.3925,0.4172,743144.83638
2025-04-20,0.4162,0.4416,0.4146,0.4285,908503.84465
2025-04-21,0.4285,0.4589,0.4203,0.4237,1122968.68459
2025-04-22,0.4233,0.5110,0.4150,0.5013,3685404.21597
2025-04-23,0.5040,0.5846,0.5030,0.5391,3921808.59005
2025-04-24,0.5407,0.5595,0.5080,0.5552,2520094.24411
2025-04-25,0.5543,0.6690,0.5440,0.6356,5125685.68837
2025-04-26,0.6398,0.7200,0.6294,0.6517,4550655.69400
2025-04-27,0.6521,0.6540,0.6089,0.6141,2937753.44942
2025-04-28,0.6156,0.6695,0.5960,0.6189,4102588.69816
2025-04-29,0.6168,0.6261,0.5786,0.6027,2444961.73265
2025-04-30,0.6035,0.6373,0.5619,0.6335,2077205.16369
2025-05-01,0.6327,0.6613,0.6100,0.6159,2290325.90644
2025-05-02,0.6168,0.6555,0.5998,0.6442,1887208.74529
2025-05-03,0.6430,0.6481,0.5678,0.5686,2482794.08216
2025-05-04,0.5689,0.5750,0.5368,0.5485,1857886.56784
2025-05-05,0.5493,0.5675,0.5319,0.5473,2011416.16027
2025-05-06,0.5493,0.5691,0.5228,0.5613,3017956.01373
2025-05-07,0.5621,0.5900,0.5331,0.5753,4735043.30181
2025-05-08,0.5753,0.7105,0.5735,0.6911,4610962.16461
2025-05-09,0.6908,0.7694,0.6527,0.7465,5773638.69840
2025-05-10,0.7490,0.9789,0.7490,0.9430,11883269.76738
2025-05-11,0.9406,0.9479,0.8623,0.9098,5330636.54250
2025-05-12,0.9123,1.3216,0.9123,1.1478,12302151.11481
2025-05-13,1.1488,1.2972,1.0596,1.1758,8092753.80735
